date,text,favorites,retweets,Toxic,Insult,Profanity,Derogatory,Sexual,"Death, Harm & Tragedy",Violent,Firearms & Weapons,Public Safety,Health,Religion & Belief,Illicit Drugs,War & Conflict,Politics,Finance,Legal,btc_tweet_day,btc_24h_after,btc_48h_after,btc_delta_24h,btc_delta_48h
2020-10-23 15:06:00,RT @TheRightMelissa: I guarantee it was the 1st time millions of Americans learned the “kids in cages” was Obama not Trump because the medi…,0,26026,0.07685458660125732,0.043252382427453995,0.009878856129944324,0.016035471111536026,0.00903258752077818,0.1897590309381485,0.3333333432674408,0.07692307978868484,0.14084507524967194,0.1031307578086853,0.13698630034923553,0.05737704783678055,0.2183908075094223,0.9866232872009277,0.04216867312788963,0.17687074840068817,12921.09,13100.0,12940.74,178.90999999999985,19.649999999999636
2020-10-23 15:04:00,Thank you Megyn! https://t.co/sC71EEWIOd,178163,24864,0.014621646143496037,0.01039381604641676,0.0029041196685284376,0.003573743626475334,0.0024352301843464375,0.08539944887161255,0.014492753893136978,0.0,0.02056807093322277,0.05020080506801605,0.05388471111655235,0.009554140269756317,0.010416666977107525,0.0346083790063858,0.014897579327225685,0.011976048350334167,12921.09,13100.0,12940.74,178.90999999999985,19.649999999999636
2020-10-23 05:26:00,11 DAYS! #MAGA https://t.co/PuqeF1ctDs,197604,49800,0.014621646143496037,0.01039381604641676,0.0029041196685284376,0.003573743626475334,0.0024352301843464375,0.20720720291137695,0.05284553021192551,0.0,0.29012346267700195,0.1785714328289032,0.01921537145972252,0.05737704783678055,0.20895522832870483,0.25477707386016846,0.5159010887145996,0.9209622144699097,12921.09,13100.0,12940.74,178.90999999999985,19.649999999999636
2020-10-23 03:57:00,"RT @megynkelly: Trump won this debate, handily. Biden wasn’t a force at all. Trump was substantive, on-point, well-tempered. Definitely hel…",0,34495,0.23918169736862183,0.13047261536121368,0.17483586072921753,0.016035471111536026,0.029063325375318527,0.029629629105329514,0.017142856493592262,0.07692307978868484,0.02056807093322277,0.1031307578086853,0.10110294073820114,0.05737704783678055,0.12195122241973877,0.9223300814628601,0.04591836780309677,0.10094637423753738,12921.09,13100.0,12940.74,178.90999999999985,19.649999999999636
2020-11-09 19:54:00,"Nevada is turning out to be a cesspool of Fake Votes. @mschlapp &amp; @AdamLaxalt are finding things that, when released, will be absolutely shocking!",363489,78378,0.23918169736862183,0.13278861343860626,0.132925346493721,0.09173183888196945,0.10767218470573425,0.2857142984867096,0.6551724076271057,0.5,0.41085270047187805,0.15932203829288483,0.4117647111415863,0.699999988079071,0.2183908075094223,0.9125000238418579,0.23076923191547394,0.5460993051528931,15000.96,15167.49,15667.27,166.53000000000065,666.3100000000013
2020-11-09 20:02:00,Wisconsin is looking very good. Needs a little time statutorily. Will happen soon! @Reince @SeanDuffyWI,347994,61006,0.05034562945365906,0.03659242391586304,0.023985227569937706,0.016035471111536026,0.015007962472736835,0.1897590309381485,0.23780487477779388,0.10526315867900848,0.13150419294834137,0.15932203829288483,0.13698630034923553,0.29411765933036804,0.3499999940395355,0.6360946893692017,0.23076923191547394,0.3333333432674408,15000.96,15167.49,15667.27,166.53000000000065,666.3100000000013
2020-10-24 20:11:00,"Nobody is showing up for Obama’s hate laced speeches. 47 people! No energy, but still better than Joe!",195132,33268,0.13603222370147705,0.09594227373600006,0.009878856129944324,0.016035471111536026,0.0029740394093096256,0.08539944887161255,0.1867469847202301,0.0181818176060915,0.06372549384832382,0.1031307578086853,0.267657995223999,0.05737704783678055,0.14189189672470093,0.9223300814628601,0.07971014827489853,0.10094637423753738,13100.0,12940.74,12978.41,-159.26000000000022,-121.59000000000015
2020-11-09 20:17:00,Pennsylvania prevented us from watching much of the Ballot count. Unthinkable and illegal in this country.,479292,81458,0.06361287087202072,0.050960734486579895,0.006027833558619022,0.011002791114151478,0.002470160135999322,0.04265403002500534,0.12804877758026123,0.07692307978868484,0.14084507524967194,0.1031307578086853,0.12206573039293289,0.05737704783678055,0.14189189672470093,0.8793103694915771,0.10230179131031036,0.8581081032752991,15000.96,15167.49,15667.27,166.53000000000065,666.3100000000013
2020-10-24 20:13:00,Just landed in Ohio. See you in a little while!,139153,14000,0.016713427379727364,0.01039381604641676,0.0037233224138617516,0.003573743626475334,0.0024352301843464375,0.016105417162179947,0.0025138261262327433,0.0,0.00500834733247757,0.013533107936382294,0.012507817707955837,0.009554140269756317,0.010416666977107525,0.002819170244038105,0.006836827844381332,0.002938295714557171,13100.0,12940.74,12978.41,-159.26000000000022,-121.59000000000015
2021-01-04 14:46:00,RT @realDonaldTrump: I will be there. Historic day!,0,49133,0.06361287087202072,0.04048556089401245,0.023985227569937706,0.01846064254641533,0.029063325375318527,0.0301204826682806,0.05284553021192551,0.0181818176060915,0.02056807093322277,0.0710659921169281,0.12206573039293289,0.03658536449074745,0.06603773683309555,0.3918918967247009,0.03030303120613098,0.09375,31745.72,32099.98,34566.19,354.2599999999984,2820.470000000001
2020-11-09 20:21:00,"Georgia will be a big presidential win, as it was the night of the Election!",637719,94570,0.04447254538536072,0.03602812811732292,0.024950062856078148,0.01846064254641533,0.015007962472736835,0.0301204826682806,0.02812499925494194,0.0181818176060915,0.02056807093322277,0.04054053872823715,0.12206573039293289,0.05737704783678055,0.05263157933950424,0.7927461266517639,0.04591836780309677,0.10094637423753738,15000.96,15167.49,15667.27,166.53000000000065,666.3100000000013
2020-10-24 22:44:00,"THANK YOU OHIO! #VOTE 
https://t.co/5EJjFZVLHZ",57305,9852,0.014621646143496037,0.01039381604641676,0.0029041196685284376,0.003573743626475334,0.0024352301843464375,0.07348243147134781,0.002583979396149516,0.0,0.010695187374949455,0.1031307578086853,0.1150442510843277,0.009554140269756317,0.05263157933950424,0.11221121996641159,0.10230179131031036,0.0317460335791111,13100.0,12940.74,12978.41,-159.26000000000022,-121.59000000000015
2021-01-04 15:07:00,"How can you certify an election when the numbers being certified are verifiably WRONG. You will see the real numbers tonight during my speech, but especially on JANUARY 6th. @SenTomCotton Republicans have pluses &amp; minuses, but one thing is sure, THEY NEVER FORGET!",211508,56945,0.09927140176296234,0.05293005704879761,0.05046677961945534,0.028921332210302353,0.015007962472736835,0.07348243147134781,0.1111111119389534,0.07692307978868484,0.14084507524967194,0.1785714328289032,0.4615384638309479,0.05737704783678055,0.12195122241973877,0.9223300814628601,0.23076923191547394,0.5460993051528931,31745.72,32099.98,34566.19,354.2599999999984,2820.470000000001
2020-10-24 22:50:00,"Great to be in Ohio, leaving now for Wisconsin. See you in a little while! https://t.co/jglAVPFzmR",133279,19715,0.016713427379727364,0.01039381604641676,0.0029041196685284376,0.003573743626475334,0.0024352301843464375,0.07348243147134781,0.002583979396149516,0.0,0.00500834733247757,0.013533107936382294,0.03750000149011612,0.009554140269756317,0.12195122241973877,0.09366390854120255,0.014897579327225685,0.011976048350334167,13100.0,12940.74,12978.41,-159.26000000000022,-121.59000000000015
2020-11-09 21:48:00,RT @TeamTrump: LIVE: Press Conference with Kayleigh McEnany and RNC Chairwoman Ronna McDaniel https://t.co/tBiNKGRKIy,0,28284,0.014621646143496037,0.01039381604641676,0.004275667946785688,0.003573743626475334,0.0024352301843464375,0.11538461595773697,0.05284553021192551,0.0,0.06372549384832382,0.03495007008314133,0.012507817707955837,0.009554140269756317,0.12195122241973877,0.9946646094322205,0.04591836780309677,0.10094637423753738,15000.96,15167.49,15667.27,166.53000000000065,666.3100000000013
2020-11-16 13:31:00,"RT @RyanAFournier: Look at the size of this crowd down Pennsylvania Ave.

More than a MILLION people showed up to support this President.…",0,24433,0.014621646143496037,0.01039381604641676,0.0029041196685284376,0.003573743626475334,0.0024352301843464375,0.6230769157409668,0.05284553021192551,0.0,0.14084507524967194,0.03495007008314133,0.05388471111655235,0.03658536449074745,0.14189189672470093,0.7586206793785095,0.23076923191547394,0.09375,16450.0,17322.19,17873.88,872.1899999999987,1423.880000000001
2020-11-16 13:30:00,RT @MrAndyNgo: BLM-antifa thugs are running around and beating people on the streets in DC. Video by @VenturaReport: https://t.co/GzV5HRN3So,0,18669,0.44695648550987244,0.39830318093299866,0.17483586072921753,0.21183282136917114,0.0024352301843464375,0.20720720291137695,0.9917582273483276,0.4285714328289032,0.8483754396438599,0.013533107936382294,0.036764707416296005,0.0833333358168602,0.6475409865379333,0.7927461266517639,0.04591836780309677,0.10094637423753738,16450.0,17322.19,17873.88,872.1899999999987,1423.880000000001
2020-11-16 13:30:00,RT @MrAndyNgo: Young couple in DC followed by crowd of BLM-antifa thugs who hit them and throw liquid on them. #MillionMAGAMarch https://t.…,0,17738,0.3001748323440552,0.3264339864253998,0.023985227569937706,0.10217751562595367,0.0024352301843464375,0.5,0.9830508232116699,0.75,0.8483754396438599,0.09630458801984787,0.05388471111655235,0.29411765933036804,0.4722222089767456,0.6809338331222534,0.5159010887145996,0.43518519401550293,16450.0,17322.19,17873.88,872.1899999999987,1423.880000000001
2020-11-09 22:04:00,"RT @ChanelRion: #Developing: The #DominionVotingSystems that ""glitched"" in favor of Joe Biden (and was used in 29 states), partnered up wit…",0,60568,0.014621646143496037,0.01039381604641676,0.0029041196685284376,0.003573743626475334,0.0024352301843464375,0.07348243147134781,0.02812499925494194,0.0,0.2567567527294159,0.1031307578086853,0.012507817707955837,0.05737704783678055,0.12195122241973877,0.9866232872009277,0.5159010887145996,0.5460993051528931,15000.96,15167.49,15667.27,166.53000000000065,666.3100000000013
2020-11-16 13:31:00,"RT @alexbruesewitz: It was a GREAT honor to speak to TENS OF THOUSANDS of great Americans today at the #MarchForTrump

WE. ARE. THE. MAJORI…",0,17100,0.016713427379727364,0.010493827052414417,0.0029041196685284376,0.003941651433706284,0.0024352301843464375,0.04265403002500534,0.0025138261262327433,0.0,0.005281690042465925,0.013533107936382294,0.05388471111655235,0.009554140269756317,0.20895522832870483,0.9509202241897583,0.007633587811142206,0.011976048350334167,16450.0,17322.19,17873.88,872.1899999999987,1423.880000000001
2021-01-04 15:13:00,"“We’ve seen in the last few months, unprecedented amounts of Voter Fraud.” @SenTedCruz  True!",249177,53966,0.13603222370147705,0.07739413529634476,0.12194477021694183,0.043741196393966675,0.10767218470573425,0.04265403002500534,0.3333333432674408,0.4285714328289032,0.59375,0.42265796661376953,0.43103447556495667,0.29411765933036804,0.14189189672470093,0.9509202241897583,0.3300970792770386,0.6785714030265808,31745.72,32099.98,34566.19,354.2599999999984,2820.470000000001
2021-01-04 15:23:00,"“We are not acting to thwart the Democratic process, we are acting to protect it.” @SenRonJohnson",272308,60779,0.014621646143496037,0.01039381604641676,0.0037233224138617516,0.004792527295649052,0.0024352301843464375,0.005982053931802511,0.05284553021192551,0.5,0.06372549384832382,0.03495007008314133,0.006455778144299984,0.05737704783678055,0.12195122241973877,0.9509202241897583,0.03030303120613098,0.8571428656578064,31745.72,32099.98,34566.19,354.2599999999984,2820.470000000001
2021-01-04 15:45:00,"The “Surrender Caucus” within the Republican Party will go down in infamy as weak and ineffective “guardians” of our Nation, who were willing to accept the certification of fraudulent presidential numbers!",235516,60242,0.3402777910232544,0.3478468954563141,0.009878856129944324,0.043741196393966675,0.0029740394093096256,0.08260869234800339,0.12804877758026123,0.0181818176060915,0.29012346267700195,0.12459016591310501,0.35227271914482117,0.05737704783678055,0.20895522832870483,0.8677685856819153,0.23076923191547394,0.3333333432674408,31745.72,32099.98,34566.19,354.2599999999984,2820.470000000001
2020-10-24 23:22:00,"RT @DanScavino: President @realDonaldTrump on his way to a massive #MAGA🇺🇸🦅rally in Circleville, Ohio. Absolutely unbelievable—OHIO is TRUM…",0,17905,0.014621646143496037,0.01039381604641676,0.0029041196685284376,0.003573743626475334,0.0024352301843464375,0.07348243147134781,0.017142856493592262,0.0181818176060915,0.02056807093322277,0.013533107936382294,0.05388471111655235,0.05737704783678055,0.2183908075094223,0.9805447459220886,0.1769547313451767,0.17687074840068817,13100.0,12940.74,12978.41,-159.26000000000022,-121.59000000000015
2020-10-24 23:23:00,RT @chefjclark: People ask why the President fights so hard in court for ballot integrity?  Why we have such an extensive Election Day Oper…,0,12139,0.014621646143496037,0.01039381604641676,0.0029041196685284376,0.003573743626475334,0.0024352301843464375,0.04265403002500534,0.016304347664117813,0.0,0.05181347206234932,0.03495007008314133,0.012507817707955837,0.009554140269756317,0.05263157933950424,0.9695122241973877,0.08196721225976944,0.3333333432674408,13100.0,12940.74,12978.41,-159.26000000000022,-121.59000000000015
2020-10-16 11:01:00,"RT @AmericanEsther: @RandPaul @realDonaldTrump Thank the Lord most High!🙏🏻
God bless the peacemakers @realDonaldTrump🙏🏻
God bless our brave…",0,4086,0.014621646143496037,0.011194059625267982,0.0037233224138617516,0.003573743626475334,0.002470160135999322,0.35789474844932556,0.017142856493592262,0.0181818176060915,0.06372549384832382,0.09630458801984787,0.7938931584358215,0.03846153989434242,0.375,0.6809338331222534,0.10230179131031036,0.10094637423753738,11331.19,11337.54,11446.68,6.350000000000364,115.48999999999978
2020-10-16 11:29:00,Very good reviews on last night’s @NBCNews Town Hall in Miami. Thank you!!!,148717,23968,0.029429947957396507,0.017338726669549942,0.01145833358168602,0.008934381417930126,0.00903258752077818,0.07348243147134781,0.05284553021192551,0.0181818176060915,0.05181347206234932,0.05020080506801605,0.03750000149011612,0.03846153989434242,0.06603773683309555,0.1666666716337204,0.03030303120613098,0.10094637423753738,11331.19,11337.54,11446.68,6.350000000000364,115.48999999999978
2020-10-16 11:24:00,"Polls numbers are looking very strong. Big crowds, great enthusiasm. Massive RED WAVE coming!!!",280261,52623,0.02495180256664753,0.012034906074404716,0.006027833558619022,0.004792527295649052,0.0029740394093096256,0.016105417162179947,0.014492753893136978,0.0181818176060915,0.02056807093322277,0.12459016591310501,0.13698630034923553,0.05737704783678055,0.05263157933950424,0.2777777910232544,0.10230179131031036,0.011976048350334167,11331.19,11337.54,11446.68,6.350000000000364,115.48999999999978
2020-10-16 11:20:00,RT @Brexit: BREAKING: Boris Johnson says the U.K. will now get ready to split from the EU’s single market and customs union without a new t…,0,7167,0.0187707357108593,0.01445319876074791,0.007877259515225887,0.005186695139855146,0.0024352301843464375,0.005982053931802511,0.0025138261262327433,0.0,0.02056807093322277,0.005747126415371895,0.0024671051651239395,0.009554140269756317,0.12195122241973877,0.9866232872009277,0.3414634168148041,0.2666666805744171,11331.19,11337.54,11446.68,6.350000000000364,115.48999999999978
2020-10-16 11:17:00,"RT @RandPaul: Biden/Harris will raise your taxes. Fact Check: True.  

VP Biden said so last week when he said he would repeal the Trump ta…",0,13375,0.029429947957396507,0.03659242391586304,0.009878856129944324,0.008934381417930126,0.00903258752077818,0.04265403002500534,0.05284553021192551,0.0181818176060915,0.02056807093322277,0.05020080506801605,0.0555555559694767,0.05737704783678055,0.12195122241973877,0.9223300814628601,0.5159010887145996,0.10094637423753738,11331.19,11337.54,11446.68,6.350000000000364,115.48999999999978
2020-10-16 11:17:00,Biden lied Pennsylvania! https://t.co/zmD8Ew0bmS,69406,20762,0.056243885308504105,0.043252382427453995,0.009878856129944324,0.004792527295649052,0.002470160135999322,0.08260869234800339,0.02812499925494194,0.0,0.09090909361839294,0.1031307578086853,0.012507817707955837,0.03846153989434242,0.010416666977107525,0.8238636255264282,0.07971014827489853,0.011976048350334167,11331.19,11337.54,11446.68,6.350000000000364,115.48999999999978
2020-10-16 11:15:00,RT @RandPaul: Somebody is mad that @realDonaldTrump didn’t start any wars and wants to leave the ones we are in. Vote Biden/Harris if you w…,0,17819,0.13790130615234375,0.11213783174753189,0.05046677961945534,0.028921332210302353,0.028221771121025085,0.07348243147134781,0.12804877758026123,0.4285714328289032,0.02056807093322277,0.04054053872823715,0.12206573039293289,0.05737704783678055,0.8339020013809204,0.9695122241973877,0.10230179131031036,0.10094637423753738,11331.19,11337.54,11446.68,6.350000000000364,115.48999999999978
2020-10-16 11:14:00,RT @RandPaul: Open the schools! I wonder where the “listen to the science” people will go when the science doesn’t support their fearmonger…,0,12742,0.05034562945365906,0.03659242391586304,0.006027833558619022,0.008934381417930126,0.0029740394093096256,0.07348243147134781,0.1867469847202301,0.0181818176060915,0.05181347206234932,0.1031307578086853,0.267657995223999,0.03658536449074745,0.05882352963089943,0.3918918967247009,0.1769547313451767,0.10094637423753738,11331.19,11337.54,11446.68,6.350000000000364,115.48999999999978
2020-10-16 11:14:00,RT @RandPaul: Great meeting young cancer survivor Reed Elliotte yesterday at the #ProAmericaRally in Lexington KY. https://t.co/8PbQihCzP9,0,6892,0.016713427379727364,0.011194059625267982,0.005225007422268391,0.004792527295649052,0.0024352301843464375,0.625,0.23780487477779388,0.0181818176060915,0.19607843458652496,0.9793014526367188,0.12206573039293289,0.3611111044883728,0.2183908075094223,0.9223300814628601,0.3300970792770386,0.43518519401550293,11331.19,11337.54,11446.68,6.350000000000364,115.48999999999978
2020-10-16 11:11:00,RT @sedawymoha: @RandPaul @realDonaldTrump Our Beloved President Donald The Man Of Peace And Prosperity To Great America And The Whole Worl…,0,6392,0.014621646143496037,0.01039381604641676,0.0029041196685284376,0.003573743626475334,0.0024352301843464375,0.27731093764305115,0.002583979396149516,0.0,0.02056807093322277,0.0239651408046484,0.10110294073820114,0.009554140269756317,0.2183908075094223,0.9695122241973877,0.07971014827489853,0.0555555559694767,11331.19,11337.54,11446.68,6.350000000000364,115.48999999999978
2020-10-16 11:10:00,RT @Chicago1Ray: @RandPaul @realDonaldTrump No more blood for oil as long as @realDonaldTrump is President ✔,0,6444,0.016713427379727364,0.01445319876074791,0.0037233224138617516,0.003573743626475334,0.0024352301843464375,0.5535714030265808,0.02812499925494194,0.07692307978868484,0.06372549384832382,0.7797203063964844,0.01921537145972252,0.05737704783678055,0.14189189672470093,0.9449082016944885,0.10230179131031036,0.10094637423753738,11331.19,11337.54,11446.68,6.350000000000364,115.48999999999978
2020-10-16 11:10:00,Thank you! https://t.co/ceq1n14MYa,41882,7722,0.014621646143496037,0.01039381604641676,0.0029041196685284376,0.003573743626475334,0.0024352301843464375,0.08260869234800339,0.002583979396149516,0.0,0.010695187374949455,0.09630458801984787,0.01921537145972252,0.009554140269756317,0.010416666977107525,0.008379888720810413,0.10230179131031036,0.011976048350334167,11331.19,11337.54,11446.68,6.350000000000364,115.48999999999978
2020-10-16 11:01:00,RT @cjtruth: @RandPaul @QarriorP @realDonaldTrump Amen!  Not a lot of people understand what @realDonaldTrump has done!  It is truly amazin…,0,5171,0.016713427379727364,0.012034906074404716,0.004275667946785688,0.003573743626475334,0.0024352301843464375,0.08539944887161255,0.017142856493592262,0.0,0.02056807093322277,0.013533107936382294,0.10110294073820114,0.024639051407575607,0.12195122241973877,0.8793103694915771,0.08196721225976944,0.011976048350334167,11331.19,11337.54,11446.68,6.350000000000364,115.48999999999978
2020-10-16 11:01:00,"RT @RandPaul: In his term, @realDonaldTrump has already brought home thousands of our brave soldiers. He wants the rest home by Christmas a…",0,12297,0.016713427379727364,0.01039381604641676,0.0032666046172380447,0.003573743626475334,0.0024352301843464375,0.27731093764305115,0.02812499925494194,0.0181818176060915,0.02056807093322277,0.05020080506801605,0.12206573039293289,0.03846153989434242,0.8133333325386047,0.8677685856819153,0.08196721225976944,0.011976048350334167,11331.19,11337.54,11446.68,6.350000000000364,115.48999999999978
